,ID,var_2,var_276,var_325,var_278,var_275,var_280,var_327,var_63,var_369,var_1,var_279,var_340,var_339,var_165,var_177,var_172,var_168,var_114,var_47,var_105,var_194,Target,var_2_normalizada
189,784,30,0,3,0,0,3,12,1,132050.88,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.25773195876288657
190,785,24,0,0,0,0,0,0,1,105229.11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
191,789,23,0,0,0,0,0,0,1,52148.37,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
192,792,27,0,0,0,0,0,0,1,131441.67,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,1,0.2268041237113402
193,793,23,0,0,0,0,0,6,1,117310.979016494,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
194,795,52,0,21,0,0,6,21,1,75652.56,2,0,0.0,0.0,356.7,0.0,0.0,0.0,0,0,0,3,0,0.4845360824742268
195,797,23,0,0,0,0,0,6,1,131846.31,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
196,799,51,6,45,9,3,27,81,1,49596.15,2,3,295175.52,300351.03,303.0,300364.53,0.0,300364.53,3,0,0,2,0,0.4742268041237113
197,807,24,0,0,0,0,0,0,1,99165.99,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
198,813,23,0,0,0,0,0,0,1,28693.92,2,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
199,814,35,15,3,15,0,3,9,1,117310.979016494,2,3,0.0,0.0,1053.0,0.0,0.0,0.0,0,0,0,99,0,0.30927835051546393
200,820,41,0,0,3,3,15,51,1,60098.49,2,0,51270.48,71040.93,60.0,111055.8,0.0,111055.8,3,0,0,1,0,0.3711340206185567
201,822,68,0,0,3,3,6,18,1,84237.54,2,0,30508.86,33617.43,0.0,0.0,75000.0,33622.65,0,0,3,3,0,0.6494845360824743
202,827,35,0,0,0,0,0,3,1,129147.96,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.30927835051546393
203,828,42,3,12,3,0,6,18,1,69055.02,2,0,0.0,0.0,255.0,0.0,0.0,0.0,0,0,0,1,0,0.38144329896907214
204,829,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
205,835,29,3,3,6,3,15,45,1,148968.36,2,0,0.0,0.0,261.24,0.0,0.0,0.0,0,0,0,1,0,0.24742268041237114
206,846,29,9,6,9,0,6,18,1,135728.43,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0.24742268041237114
207,847,44,6,6,12,6,6,18,1,177841.86,2,3,217734.03,233741.31,0.0,226813.86,0.0,226813.86,3,0,0,1,0,0.4020618556701031
208,852,24,0,0,0,0,0,0,1,88620.93,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
209,857,23,9,27,15,6,21,69,1,97911.99,2,3,0.0,0.0,35.49,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
210,858,23,0,3,3,3,3,9,1,82420.38,2,0,0.0,0.0,33.36,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
211,859,25,0,0,0,0,0,0,1,92534.7,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
212,860,38,3,6,3,0,6,21,1,80154.87,2,0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,3,0,0.3402061855670103
213,863,68,0,0,0,0,0,0,1,54046.29,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.6494845360824743
214,864,28,0,0,0,0,0,0,1,109607.01,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.23711340206185566
215,878,30,0,0,0,0,0,3,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.25773195876288657
216,882,23,0,3,0,0,0,6,1,189002.49,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
217,885,53,0,3,15,15,9,33,1,74281.41,2,3,52573.92,76967.82,0.0,82586.88,0.0,82586.88,3,0,0,1,0,0.4948453608247423
218,888,65,0,3,12,6,6,24,1,93480.09,0,3,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,1,0,0.6185567010309279
219,889,48,6,12,6,0,30,93,1,117310.979016494,2,0,0.0,0.0,34.35,0.0,0.0,0.0,0,0,0,1,0,0.44329896907216493
220,891,23,0,0,18,0,6,18,1,5431377.63,2,6,0.0,0.0,360.0,0.0,0.0,0.0,0,0,0,1,0,0.18556701030927836
221,898,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,150.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
222,906,32,6,18,6,0,6,21,1,117310.979016494,2,0,0.0,0.0,450.0,0.0,0.0,0.0,0,0,0,3,0,0.27835051546391754
223,907,28,0,0,0,0,0,6,1,140790.21,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.23711340206185566
224,909,43,0,6,0,0,0,6,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.3917525773195876
225,911,35,0,3,9,9,3,12,1,86826.03,7,3,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,2,0,0.30927835051546393
226,913,24,0,0,0,0,0,0,1,39773.04,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
227,916,25,0,0,0,0,0,0,1,80795.94,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
228,925,23,3,0,3,0,0,0,1,45582.96,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
229,927,25,0,12,0,0,3,15,1,113402.82,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
230,928,34,0,3,12,12,18,54,1,90549.36,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0.29896907216494845
231,932,24,0,0,0,0,0,0,1,53800.11,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
232,935,34,0,3,6,6,9,30,1,81513.36,2,0,0.0,0.0,12981.0,0.0,0.0,0.0,0,0,0,2,0,0.29896907216494845
233,940,30,0,0,0,0,0,0,1,192647.49,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,1,0.25773195876288657
234,943,23,0,0,0,0,0,0,1,125133.93,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
235,949,30,0,0,0,0,0,0,1,113322.45,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.25773195876288657
236,959,27,0,0,0,0,0,0,1,103666.83,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.2268041237113402
237,961,30,0,0,3,3,0,0,1,117310.979016494,2,0,0.0,0.0,12030.0,0.0,0.0,0.0,0,0,0,1,0,0.25773195876288657
238,962,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
239,964,46,3,6,3,0,0,6,1,45447.24,2,0,0.0,0.0,2729.25,0.0,0.0,0.0,0,0,0,1,0,0.422680412371134
240,965,24,0,0,0,0,0,0,1,61653.75,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
241,967,23,0,0,0,0,0,0,1,72124.11,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
242,970,31,0,3,0,0,0,6,1,59226.39,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.26804123711340205
243,973,23,0,0,0,0,0,0,1,178385.4,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
244,976,23,0,0,12,12,12,36,1,131768.82,2,3,0.0,0.0,1.56,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
245,978,23,0,0,0,0,0,0,1,153874.08,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
246,979,36,3,6,3,0,0,6,1,131405.85,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.31958762886597936
247,981,25,3,0,9,0,0,0,1,47063.07,2,3,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,2,0,0.20618556701030927
248,989,68,0,0,0,0,0,0,1,68260.35,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.6494845360824743
249,990,48,0,0,0,0,0,0,1,78217.08,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,1,0.44329896907216493
250,999,27,0,0,0,0,0,0,1,52297.41,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.2268041237113402
251,1000,54,0,0,0,0,0,0,1,82714.59,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,1,0.5051546391752577
252,1017,23,0,3,0,0,0,6,1,117310.979016494,2,0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
253,1018,75,0,0,0,0,0,0,1,208128.96,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.7216494845360825
254,1020,31,0,9,9,9,3,15,1,76627.71,2,3,0.0,0.0,12.0,0.0,0.0,0.0,0,0,0,3,0,0.26804123711340205
255,1027,42,0,0,0,0,0,0,1,80669.64,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.38144329896907214
256,1030,42,0,6,6,6,12,39,1,44556.51,2,0,0.0,0.0,2025.0,0.0,0.0,0.0,0,0,0,99,0,0.38144329896907214
257,1033,23,0,0,0,0,0,0,1,88348.02,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
258,1040,31,3,3,6,0,3,9,1,117310.979016494,2,0,0.0,0.0,9150.0,0.0,0.0,0.0,0,0,0,2,0,0.26804123711340205
259,1041,25,0,0,0,0,0,0,1,48693.87,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.20618556701030927
260,1043,23,0,0,0,0,0,0,1,109252.08,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
261,1044,23,0,0,0,0,0,0,1,32009.43,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
262,1047,23,0,0,0,0,0,0,1,53316.12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
263,1048,22,0,0,0,0,0,0,1,42554.13,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,0,0,0.17525773195876287
264,1051,41,0,0,0,0,0,0,1,56986.92,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.3711340206185567
265,1053,27,0,0,6,3,0,6,1,113549.43,2,0,0.0,0.0,63.0,0.0,0.0,0.0,0,0,0,2,0,0.2268041237113402
266,1054,40,3,0,9,6,9,27,1,56713.35,2,3,0.0,0.0,0.0,0.0,105060.0,0.0,0,0,3,2,0,0.36082474226804123
267,1059,55,0,0,0,0,0,3,1,46484.19,2,0,0.0,0.0,1556.4,0.0,0.0,0.0,0,0,0,1,0,0.5154639175257731
268,1071,24,0,0,0,0,0,0,1,196317.9,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
269,1073,53,9,18,21,9,30,93,1,117310.979016494,2,6,0.0,0.0,11883.99,0.0,0.0,0.0,0,0,0,1,0,0.4948453608247423
270,1074,43,3,3,6,3,12,42,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,27015.0,0.0,0,0,3,2,0,0.3917525773195876
271,1080,58,9,39,9,0,15,45,1,143834.49,2,3,0.0,0.0,1203.0,0.0,108000.0,0.0,0,0,3,3,0,0.5463917525773195
272,1083,31,0,0,0,0,0,0,1,316101.57,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.26804123711340205
273,1085,24,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
274,1086,24,0,0,0,0,0,0,1,316751.88,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
275,1087,67,6,6,6,0,0,6,1,104342.19,2,0,0.0,0.0,0.0,0.0,210000.0,0.0,0,0,3,3,0,0.6391752577319587
276,1089,24,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
277,1090,27,0,0,0,0,0,0,1,108880.56,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.2268041237113402
278,1091,43,0,0,0,0,0,0,1,49633.8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.3917525773195876
279,1095,46,0,3,0,0,3,15,1,107641.92,2,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,1,0,0.422680412371134
280,1097,23,0,0,0,0,0,3,1,38883.87,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,2,0,0.18556701030927836
281,1098,47,0,0,0,0,0,3,1,123091.23,2,0,0.0,0.0,32.4,0.0,0.0,0.0,0,0,0,3,0,0.4329896907216495
282,1101,27,0,0,0,0,0,0,1,348110.7,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.2268041237113402
283,1104,26,0,3,0,0,0,3,1,155719.35,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.21649484536082475
284,1105,33,0,0,0,0,0,0,1,38310.96,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.28865979381443296
285,1109,24,0,0,0,0,0,0,1,120137.25,2,0,0.0,0.0,15.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
286,1110,23,0,0,6,6,6,24,1,74987.61,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.18556701030927836
287,1117,23,0,0,0,0,0,0,1,48869.88,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
288,1122,29,0,0,3,3,0,0,1,112197.57,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.24742268041237114
289,1123,23,0,0,0,0,0,0,1,104790.18,2,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
290,1124,24,0,3,0,0,0,3,1,73150.53,2,0,0.0,0.0,120.0,0.0,0.0,0.0,0,0,0,2,0,0.1958762886597938
291,1127,25,0,3,0,0,18,60,1,117310.979016494,2,0,0.0,0.0,91.32,0.0,0.0,0.0,0,0,0,2,0,0.20618556701030927
292,1129,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
293,1131,61,3,6,18,6,18,57,1,117310.979016494,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0.5773195876288659
294,1133,23,0,0,0,0,0,3,1,71609.37,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0.18556701030927836
295,1137,26,3,0,3,0,0,6,1,41059.44,2,0,0.0,0.0,18.0,0.0,0.0,0.0,0,0,0,2,0,0.21649484536082475
296,1142,23,0,0,0,0,0,0,1,176283.63,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
297,1144,41,3,3,15,9,12,36,1,93660.99,2,3,34504.47,34504.47,22827.51,45033.54,0.0,45033.54,3,0,0,1,0,0.3711340206185567
298,1147,28,0,0,0,0,0,0,1,44159.34,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.23711340206185566
299,1150,40,9,21,12,3,9,30,1,208519.2,2,3,195754.08,201480.6,0.0,201500.22,0.0,201500.22,3,0,0,2,0,0.36082474226804123
300,1159,25,0,0,0,0,0,0,1,75250.92,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
301,1166,27,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.2268041237113402
302,1167,36,0,3,3,3,6,18,1,117310.979016494,2,0,0.0,0.0,239.79,0.0,0.0,0.0,0,0,0,1,0,0.31958762886597936
303,1170,23,0,0,0,0,0,0,1,58455.93,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
304,1173,25,0,0,0,0,0,0,1,48202.71,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
305,1184,23,0,0,0,0,0,0,1,208516.08,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
306,1187,49,3,18,18,0,9,30,1,67823.52,2,6,0.0,0.0,165.0,0.0,0.0,0.0,0,0,0,1,1,0.4536082474226804
307,1188,34,0,3,0,0,3,15,1,117310.979016494,2,0,0.0,0.0,120.0,0.0,0.0,0.0,0,0,0,2,0,0.29896907216494845
308,1192,23,0,0,0,0,0,3,1,76049.52,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,1,0,0.18556701030927836
309,1193,38,0,0,3,0,0,3,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,1,0.3402061855670103
310,1195,23,0,0,0,0,0,6,1,288768.87,2,0,0.0,0.0,360.0,0.0,0.0,0.0,0,0,0,2,0,0.18556701030927836
311,1197,48,9,3,15,3,6,18,1,130806.78,137,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.44329896907216493
312,1203,27,0,3,0,0,0,3,1,294409.08,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.2268041237113402
313,1205,51,0,3,0,0,0,3,1,133072.44,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.4742268041237113
314,1209,54,0,0,0,0,0,0,1,107638.29,2,0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,2,0,0.5051546391752577
315,1211,26,0,0,0,0,0,0,1,59776.17,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.21649484536082475
316,1218,32,0,15,0,0,6,18,1,164043.09,2,0,0.0,0.0,16.8,0.0,0.0,0.0,0,0,0,99,0,0.27835051546391754
317,1220,36,0,6,3,3,12,36,1,174064.89,2,0,0.0,0.0,0.0,0.0,60000.0,0.0,0,0,3,2,0,0.31958762886597936
318,1224,83,9,3,36,15,18,60,1,217192.89,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0.8041237113402062
319,1226,24,0,0,3,3,0,3,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
320,1228,23,0,0,0,0,0,0,1,73717.59,2,0,0.0,0.0,645.0,0.0,0.0,0.0,0,0,0,2,0,0.18556701030927836
321,1243,26,0,3,0,0,0,3,1,118465.02,2,0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,3,0,0.21649484536082475
322,1246,23,0,0,3,3,0,3,1,146764.41,2,0,0.0,0.0,360.0,0.0,0.0,0.0,0,0,0,1,0,0.18556701030927836
323,1248,27,0,0,0,0,0,0,1,91720.41,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.2268041237113402
324,1252,29,0,0,0,0,0,0,1,80329.74,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.24742268041237114
325,1254,31,0,6,3,0,6,21,1,99613.92,2,0,0.0,0.0,23.1,0.0,0.0,0.0,0,0,0,3,0,0.26804123711340205
326,1256,23,0,0,0,0,0,0,1,127179.03,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
327,1260,48,0,15,3,3,9,27,1,124710.93,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0.44329896907216493
328,1265,27,6,0,12,6,9,27,1,226847.76,2,3,0.0,0.0,4947.18,0.0,0.0,0.0,0,0,0,1,0,0.2268041237113402
329,1277,26,0,0,0,0,0,0,1,78549.69,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.21649484536082475
330,1280,37,0,0,0,0,0,3,1,18562.08,2,0,0.0,0.0,159.81,0.0,0.0,0.0,0,0,0,1,0,0.32989690721649484
331,1287,25,3,0,3,0,0,0,1,34261.38,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
332,1291,24,0,0,0,0,0,0,1,97328.37,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
333,1297,38,0,0,0,0,0,0,1,83849.01,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,2,0,0.3402061855670103
334,1300,42,0,6,0,0,18,57,1,95829.87,2,0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,1,0,0.38144329896907214
335,1305,23,0,0,0,0,0,0,1,94784.61,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
336,1309,35,0,6,9,3,3,15,1,147039.69,2,3,0.0,0.0,150.0,0.0,0.0,0.0,0,0,0,3,0,0.30927835051546393
337,1313,25,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
338,1317,32,3,48,3,0,90,270,1,96138.12,2,0,0.0,0.0,7178.34,0.0,0.0,0.0,0,0,0,1,0,0.27835051546391754
339,1321,40,0,9,0,0,6,18,0,109428.78,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.36082474226804123
340,1322,24,0,0,0,0,0,3,1,66846.72,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,2,0,0.1958762886597938
341,1327,24,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
342,1330,26,6,3,6,0,0,3,1,87850.32,2,0,0.0,0.0,15.6,0.0,0.0,0.0,0,0,0,99,0,0.21649484536082475
343,1344,45,0,12,6,6,6,21,1,23559.15,2,0,0.0,0.0,405.0,0.0,0.0,0.0,0,0,0,1,0,0.41237113402061853
344,1346,55,0,9,0,0,3,9,1,117310.979016494,2,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,99,0,0.5154639175257731
345,1348,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
346,1353,40,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.36082474226804123
347,1358,23,0,0,0,0,0,0,1,95729.85,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
348,1360,45,0,12,0,0,6,18,1,117310.979016494,2,0,0.0,0.0,10800.0,0.0,0.0,0.0,0,0,0,3,0,0.41237113402061853
349,1364,23,0,0,0,0,0,6,1,60021.21,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
350,1373,36,0,12,0,0,3,15,1,19546.5,2,0,0.0,0.0,1950.0,0.0,0.0,0.0,0,0,0,1,0,0.31958762886597936
351,1377,28,0,9,0,0,9,30,1,59889.21,2,0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,2,0,0.23711340206185566
352,1381,23,0,3,0,0,0,6,1,36162.15,2,0,0.0,0.0,3.99,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
353,1386,44,18,33,18,0,12,36,1,86188.17,2,6,0.0,0.0,300.0,0.0,18000.0,0.0,0,0,3,3,0,0.4020618556701031
354,1392,23,0,0,0,0,0,0,1,83053.14,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
355,1393,25,15,3,15,0,0,3,1,647160.72,2,3,0.0,0.0,153.0,0.0,0.0,0.0,0,0,0,99,0,0.20618556701030927
356,1398,24,0,0,0,0,0,0,1,47335.98,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
357,1408,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
358,1410,23,0,0,0,0,0,0,1,112709.19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
359,1414,23,0,0,0,0,0,0,1,42495.66,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
360,1420,23,0,0,3,3,0,0,1,68016.72,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
361,1424,23,0,0,0,0,0,0,1,148532.61,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
362,1426,23,0,3,0,0,0,3,1,97791.18,2,0,0.0,0.0,13.8,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
363,1427,23,0,0,0,0,0,3,1,72868.89,2,0,0.0,0.0,120.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
364,1444,24,0,0,0,0,0,0,1,40498.26,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
365,1450,47,0,15,0,0,9,30,1,109737.84,2,0,0.0,0.0,590.73,0.0,0.0,0.0,0,0,0,1,0,0.4329896907216495
366,1451,45,0,0,0,0,0,0,1,126878.64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.41237113402061853
367,1454,26,0,0,0,0,0,0,1,107481.51,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.21649484536082475
368,1455,23,0,0,0,0,0,0,1,68272.05,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
369,1464,23,0,0,0,0,0,0,1,72186.15,2,0,0.0,0.0,15.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
370,1468,29,0,3,0,0,3,12,1,117310.979016494,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,2,0,0.24742268041237114
371,1478,38,0,3,0,0,0,3,1,107352.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,1,0.3402061855670103
372,1479,23,0,0,0,0,0,0,1,66245.79,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
373,1480,78,3,0,36,12,3,9,1,94628.88,2,12,0.0,0.0,60.0,0.0,300000.0,0.0,0,0,3,2,0,0.7525773195876289
374,1483,23,0,0,0,0,0,0,1,126516.57,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
375,1484,27,0,0,0,0,0,0,1,55318.92,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.2268041237113402
376,1492,25,0,0,0,0,0,0,1,52307.64,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
377,1495,55,0,0,0,0,0,0,1,90552.18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.5154639175257731
